Date,AAPL,AMZN,GOOGL,MSFT,TSLA
3/31/2021,119.4920883,154.7039948,102.7535172,227.9673462,222.6433258
4/1/2021,120.3236008,158.0500031,106.1043625,234.3296051,220.5833282
4/5/2021,123.1604996,161.3365021,110.5472565,240.827179,230.3500061
4/6/2021,123.4637451,161.1909943,110.064003,239.6572113,230.5399933
4/7/2021,125.1169739,163.9694977,111.5471268,241.6296997,223.656662
4/8/2021,127.5234299,164.9649963,112.1150742,244.8688354,227.9333344
4/9/2021,130.1060486,168.6100006,113.1234207,247.382843,225.6733398
4/12/2021,128.3843384,168.9694977,111.8256226,247.4408417,233.9933319
4/13/2021,131.5048676,170,112.3143539,249.9354248,254.1066742
4/14/2021,129.1571045,166.6499939,111.6906128,247.1314087,244.0766602
4/15/2021,131.5733643,168.9544983,113.8497849,250.9120178,246.2833405
4/16/2021,131.2407837,169.9720001,113.725235,252.1109467,246.593338
4/19/2021,131.9059601,168.6004944,114.0744705,250.1771088,238.2100067
4/20/2021,130.213623,166.7344971,113.5389175,249.7130585,239.6633301
4/21/2021,130.5951385,168.1009979,113.5060349,251.9562378,248.0399933
4/22/2021,129.0690765,165.4519958,112.2191925,248.6591339,239.8966675
4/23/2021,131.3973083,167.0440063,114.581131,252.5074158,243.1333313
4/26/2021,131.7886047,170.4499969,115.0793304,252.8941956,246.0666656
4/27/2021,131.4657745,170.8715057,114.1352539,253.3002472,234.9133301
4/28/2021,130.6733704,172.9250031,117.5259628,246.1354675,231.4666595
4/29/2021,130.5755615,173.565506,119.205864,244.1533508,225.6666718
4/30/2021,128.5995026,173.3710022,117.2499542,243.834259,236.4799957
5/3/2021,129.6560211,169.3244934,116.7308426,243.5248108,228.3000031
5/4/2021,125.0680771,165.5935059,114.9248886,239.5895233,224.5333405
5/5/2021,125.3126373,163.5269928,115.3204575,238.3132324,223.6466675
5/6/2021,126.9169388,165.3184967,116.4453735,241.4653015,221.1799927
5/7/2021,127.5931015,164.5805054,117.1717377,244.1049805,224.1233368
5/10/2021,124.3006058,159.5245056,114.1736069,238.9997253,209.6799927
5/11/2021,123.3795013,161.1954956,113.0930252,238.0811768,205.7333374
5/12/2021,120.302597,157.5970001,109.6151352,231.0904388,196.6300049
5/13/2021,122.4584045,158.0735016,111.0494385,234.9870911,190.5633392
5/14/2021,124.8885498,161.1450043,113.5075226,239.9376526,196.5800018
5/17/2021,123.732254,163.5195007,114.0326233,237.0659332,192.2766724
5/18/2021,122.3408051,161.6139984,112.7148972,235.0354462,192.6233368
5/19/2021,122.1840363,161.5899963,113.1647644,235.6168976,187.8200073
5/20/2021,124.751358,162.3840027,114.9308701,238.8732147,195.593338
5/21/2021,122.9091492,160.154007,114.2921753,237.6036682,193.6266632
5/24/2021,124.5455704,162.2494965,117.6256027,243.0405121,202.1466675
5/25/2021,124.3495941,162.9524994,117.7167664,243.9514771,201.5633392
5/26/2021,124.3006058,163.2579956,118.5856247,243.7286072,206.3766632
5/27/2021,122.762146,161.5054932,117.7073059,241.6158295,210.2833405
5/28/2021,122.105629,161.1535034,117.4168472,241.974411,208.406662
6/1/2021,121.7822495,160.9324951,118.628952,239.7647858,207.9666595
6/2/2021,122.5465698,161.6994934,118.1013718,239.6679077,201.706665
6/3/2021,121.0571365,159.3504944,116.9550323,238.1269836,190.9466705
6/4/2021,123.3599014,160.3110046,119.2462158,243.0502014,199.6833344
6/7/2021,123.3696976,159.9004974,119.6811447,245.9769745,201.7100067
6/8/2021,124.1928177,163.2055054,119.4888458,244.7752686,201.1966705
6/9/2021,124.5749664,164.0574951,119.9621277,245.7637634,199.593338
6/10/2021,123.5754852,167.4824982,121.3167191,249.3011322,203.3733368
6/11/2021,124.7905426,167.341507,121.0711136,249.9311218,203.2966614
6/14/2021,127.857605,169.1934967,122.0032272,251.8694153,205.8966675
6/15/2021,127.0345459,169.1564941,120.9809341,250.3865814,199.7866669
6/16/2021,127.5342789,170.7624969,120.3362656,249.4368134,201.6233368
6/17/2021,129.1412964,174.4620056,121.3037643,252.8481903,205.5333405
6/18/2021,127.8380585,174.3450012,119.6771545,251.4235535,207.7700043
6/21/2021,129.6410828,172.697998,121.3725128,254.5247955,206.9433289
6/22/2021,131.2873077,175.2720032,121.8886414,257.315918,207.9033356
6/23/2021,131.0129242,175.1909943,121.6858749,257.0832825,218.8566742
6/24/2021,130.728775,172.4539948,122.0575256,258.4595337,226.6066742
6/25/2021,130.4347992,170.072998,122.0660019,256.8410034,223.956665
6/28/2021,132.0712585,172.1945038,122.0934067,260.4268494,229.5733337
6/29/2021,133.5900879,172.4069977,121.8308487,263.0241699,226.9199982
6/30/2021,134.207428,172.0079956,121.6485138,262.5396118,226.5666656
7/1/2021,134.5111694,171.6484985,122.002243,263.217926,225.9733276
7/2/2021,137.1471405,175.548996,124.805069,269.0812683,226.3000031
7/6/2021,139.165741,183.7870026,125.7342072,269.0908813,219.8600006
7/7/2021,141.6644897,184.8289948,126.0171738,271.2908325,214.8833313
7/8/2021,140.3612061,186.5704956,124.5923386,268.8583984,217.6033325
7/9/2021,142.1936035,185.9669952,125.0651321,269.3623047,218.9833374
7/12/2021,141.595871,185.9275055,126.5168686,268.7614441,228.5666656
7/13/2021,142.7129822,183.8679962,126.881546,272.3084717,222.8466644
7/14/2021,146.15242,184.0839996,127.7738113,273.7913513,217.793335
7/15/2021,145.4958954,181.5599976,126.546257,272.3569336,216.8666687
7/16/2021,143.4478912,178.6815033,126.5113831,272.0855713,214.7400055
7/19/2021,139.5870972,177.4795074,124.1280289,268.4610291,215.406662
7/20/2021,143.212738,178.6595001,125.7536316,270.699707,220.1666718
7/21/2021,142.4777985,179.2599945,127.0883026,272.7155457,218.4299927
7/22/2021,143.8496399,181.9015045,127.957634,277.3092651,216.4199982
7/23/2021,145.5742798,182.8320007,132.5345459,280.7303162,214.4600067
7/26/2021,145.9956207,184.9909973,133.5508728,280.1294861,219.206665
7/27/2021,143.8202667,181.3195038,131.4235687,277.6968994,214.9266663
7/28/2021,142.0662231,181.5160065,135.602417,277.3867493,215.6600037
7/29/2021,142.7129822,179.9960022,135.2870636,277.6582031,225.7833405
7/30/2021,142.9285278,166.3795013,134.2398682,276.117157,229.0666656
8/2/2021,142.5953979,166.5740051,134.3674164,276.0299988,236.5566711
8/3/2021,144.398407,168.3119965,135.1401062,278.2589722,236.5800018
8/4/2021,143.9966583,167.7359924,134.6374359,277.6678162,236.9733276
8/5/2021,144.1044159,168.7994995,135.7593689,280.5849304,238.2100067
8/6/2021,143.41745,167.246994,135.2481995,280.5267639,233.0333405
8/9/2021,143.3683777,167.0935059,136.4184723,279.4317017,237.9199982
8/10/2021,142.8875427,166.0339966,136.3128662,277.5999756,236.6633301
8/11/2021,143.1426849,164.6054993,135.7867889,278.0942383,235.9400024
8/12/2021,146.1162109,165.1750031,136.6984558,280.8659363,240.75
8/13/2021,146.3223419,164.6985016,137.2300262,283.8121948,239.0566711
8/16/2021,148.3046875,164.9494934,137.8099213,285.5081177,228.7233276
8/17/2021,147.3920441,162.0980072,136.1678772,284.0350647,221.9033356
8/18/2021,143.6333771,160.0610046,134.9597778,282.2970276,229.6633301
8/19/2021,143.967041,159.3874969,135.1899109,288.1617737,224.4900055
8/20/2021,145.4292755,159.9974976,136.9331055,295.5316467,226.7533264
8/23/2021,146.9210052,163.2935028,139.5356903,295.8132019,235.4333344
8/24/2021,146.8326111,165.2890015,140.7512665,293.8420715,236.1633301
8/25/2021,145.5960999,164.9589996,141.5658112,293.2497864,237.0666656
8/26/2021,144.7913971,165.8000031,140.9296265,290.4144897,233.7200012
8/27/2021,145.8316498,167.4815063,143.4838562,291.0262451,237.3066711
8/30/2021,150.2674255,171.0785065,144.0682373,294.7839355,243.636673
8/31/2021,149.0014801,173.539505,144.1748505,293.1235657,245.2400055
9/1/2021,149.6687927,173.9499969,144.690979,293.0750427,244.6966705
9/2/2021,150.7875519,173.1560059,142.7694397,292.4146729,244.1300049
9/3/2021,151.4254608,173.9024963,143.2203217,292.4050293,244.5233307
9/7/2021,153.7709198,175.4644928,143.7593536,291.4729004,250.9733276
9/8/2021,152.2203522,176.2749939,143.1719818,291.5020447,251.2899933
9/9/2021,151.1997681,174.2079926,143.022522,288.6278381,251.6199951
9/10/2021,146.1947174,173.4575043,140.367157,287.1324768,245.4233398
9/13/2021,146.7639465,172.8585052,141.8184052,288.3753662,247.6666718
9/14/2021,145.3605804,172.5,142.0296326,291.0941772,248.1633301
9/15/2021,146.2536316,173.789505,143.9078217,295.9782715,251.9433289
9/16/2021,146.0180511,174.4120026,143.0912781,296.3667297,252.3300018
9/17/2021,143.338974,173.1260071,140.2914429,291.1718445,253.1633301
9/20/2021,140.2770996,167.786499,138.2184448,285.7633972,243.3899994
9/21/2021,140.7579346,167.1815033,138.5308228,286.2489014,246.4600067
9/22/2021,143.1328735,169.0025024,139.7768097,289.91922,250.6466675
9/23/2021,144.0946198,170.8000031,140.7059479,290.8708801,251.2133331
9/24/2021,144.1829529,171.276001,141.7013245,290.6669312,258.1300049
9/27/2021,142.6618042,170.2899933,140.562439,285.6371765,263.7866821
9/28/2021,139.2662964,165.7980042,135.3393707,275.2961121,259.186676
9/29/2021,140.1691284,165.0559998,133.8682098,275.7622375,260.436676
9/30/2021,138.8639221,164.2519989,133.193161,273.7425232,258.4933472
10/1/2021,139.9925232,164.1629944,136.0498199,280.7142944,258.4066772
10/4/2021,136.5478973,159.4889984,133.1767273,274.8980103,260.5100098
10/5/2021,138.4811707,161.0500031,135.5316925,280.3841248,260.1966553
10/6/2021,139.3546143,163.1004944,137.0681152,284.6079102,260.9166565
10/7/2021,140.620575,165.1215057,138.7221222,286.2974854,264.5366821
10/8/2021,140.2378235,164.4309998,139.2806091,286.2974854,261.8299866
10/11/2021,140.1494904,162.3150024,138.4122467,285.6955261,263.980011
10/12/2021,138.873764,162.3665009,135.9561615,284.3846436,268.5733337
10/13/2021,138.2848969,164.2140045,137.0850677,287.7151184,270.3599854
10/14/2021,141.0818176,164.9929962,140.6411591,293.9683533,272.7733459
10/15/2021,142.1416931,170.451004,140.8573761,295.3859863,281.0100098
10/18/2021,143.8198395,172.3370056,142.2622833,298.3766174,290.0366821
10/19/2021,145.9886627,172.2075043,142.719635,299.2893372,288.0899963
10/20/2021,146.4793396,170.753006,141.2569275,298.4931641,288.6000061
10/21/2021,146.6952515,171.7505035,141.3735046,301.7459717,298
10/22/2021,145.9199677,166.7774963,137.0696106,300.1923523,303.2266541
10/25/2021,145.8708954,166.0184937,136.9505463,299.1922302,341.6199951
10/26/2021,146.5382538,168.8034973,138.8053284,301.1147461,339.4766541
10/27/2021,146.0769958,169.6244965,145.6893616,313.7960205,345.9533386
10/28/2021,149.7277222,172.3285065,145.3221893,314.941803,359.0133362
10/29/2021,147.0093079,168.6215057,147.511261,322.000885,371.3333435
11/1/2021,146.184906,165.9055023,142.9786835,319.8161926,402.8633423
11/2/2021,147.225174,165.6374969,144.907196,323.4670715,390.6666565
11/3/2021,148.6678162,169.1999969,146.0684814,324.3118591,404.6199951
11/4/2021,148.1476593,173.8500061,147.7319641,326.6811218,409.9700012
11/5/2021,148.6783905,175.9494934,148.3143463,326.3121643,407.3633423
11/8/2021,147.8528595,174.4490051,148.4927063,327.2151184,387.6466675
11/9/2021,148.2164764,178.8114929,148.3806,326.2052917,341.1666565
11/10/2021,145.3761749,174.1024933,145.3665314,321.2046509,355.9833374
11/11/2021,145.3270264,173.625,145.2400055,322.7874146,354.5033264
11/12/2021,147.4105835,176.2575073,148.1409607,326.9529724,344.4733276
11/15/2021,147.4203949,177.2839966,147.9157867,326.3218384,337.7966614
11/16/2021,148.4032135,177.0350037,147.3418884,329.6620178,351.5766602
11/17/2021,150.8503876,177.4499969,147.5122528,329.8857422,363.0033264
11/18/2021,155.1550598,184.8029938,149.297287,331.9772644,365.4599915
11/19/2021,157.7889709,183.8285065,148.3885803,333.7670898,379.019989
11/22/2021,158.250885,178.6284943,145.7735596,330.5763855,385.6233215
11/23/2021,158.6341858,179.0019989,145.2554321,328.4850159,369.6766663
11/24/2021,159.1550751,179.0204926,145.5922089,328.7087402,372
11/26/2021,154.1132965,175.2279968,141.6694336,320.7028198,360.6400146
11/29/2021,157.4842987,178.0785065,145.004837,327.463562,378.9966736
11/30/2021,162.4572906,175.3535004,141.3849792,321.5880432,381.5866699
12/1/2021,161.9364166,172.1860046,140.5420227,321.0918884,365
12/2/2021,160.9437714,171.8679962,142.4496002,320.5179749,361.5333252
12/3/2021,159.056778,169.489502,141.4886017,314.2144775,338.3233337
12/6/2021,162.4769592,171.3684998,142.6379242,317.3078003,336.3366699
12/7/2021,168.236145,176.164505,146.7375641,325.8001709,350.5833435
12/8/2021,172.0690765,176.1580048,147.6512451,325.8488159,356.3200073
12/9/2021,171.5580292,174.1710052,147.1052246,324.0296936,334.6000061
12/10/2021,176.3639526,172.2120056,147.4669189,333.2126465,339.0100098
12/13/2021,172.7177429,169.5675049,145.2997742,330.1581421,322.1366577
12/14/2021,171.3319855,169.091507,143.387207,319.3993225,319.5033264
12/15/2021,176.2165375,173.3150024,145.9120483,325.5375061,325.3299866
12/16/2021,169.2975922,168.8710022,143.9232788,316.052948,308.9733276
12/17/2021,168.1968536,170.0175018,141.213089,314.9829407,310.8566589
12/20/2021,166.8307495,167.0789948,141.0955048,311.1988831,299.980011
12/21/2021,170.0150299,170.4170074,142.9542847,318.3779297,312.8433228
12/22/2021,172.6194611,171.0370026,145.8861389,324.1270142,336.2900085
12/23/2021,173.2484741,171.0684967,146.3858337,325.5764465,355.6666565
12/27/2021,177.2288208,169.6694946,147.3722534,333.1250916,364.6466675
12/28/2021,176.2066803,170.6609955,146.1571808,331.9577942,362.8233337
12/29/2021,176.2951202,169.201004,146.1252899,332.6387329,362.063324
12/30/2021,175.135437,168.6445007,145.6724243,330.0803223,356.7799988
12/31/2021,174.5162659,166.7169952,144.3287964,327.1619873,352.2600098
1/3/2022,178.8798828,170.4044952,144.467804,325.6347656,399.9266663
1/4/2022,176.6096344,167.5220032,143.8779297,320.0511169,383.1966553
1/5/2022,171.9118347,164.3569946,137.2773438,307.7649841,362.706665
1/6/2022,169.0420685,163.2539978,137.2499542,305.3330994,354.8999939
1/7/2022,169.2091675,162.5540009,136.5220947,305.4887085,342.3200073
1/10/2022,169.2288055,161.4859924,138.1686096,305.7124329,352.706665
1/11/2022,172.0690765,165.3619995,139.2312775,306.4031372,354.7999878
1/12/2022,172.5113525,165.2070007,140.9196472,309.6035156,368.7399902
1/13/2022,169.2288055,161.2140045,138.086441,296.5003052,343.8533325
1/14/2022,170.0936737,162.1380005,138.9766998,301.7532654,349.8699951
1/18/2022,166.8799133,158.9174957,135.5067902,294.4088745,343.5033264
1/19/2022,163.3712769,156.298996,134.6284637,295.0703125,331.8833313
1/20/2022,161.6808624,151.6674957,132.8259888,293.3874512,332.0899963
1/21/2022,159.6169891,142.6430054,129.8806763,287.9691467,314.6333313
1/24/2022,158.8405609,144.5440063,130.331543,288.2998657,310
1/25/2022,157.0322113,139.9859924,126.4765091,280.6344299,306.1333313
1/26/2022,156.9437714,138.8724976,128.7662201,288.6305847,312.4700012
1/27/2022,156.481842,139.6374969,128.5390472,291.6753235,276.3666687
1/28/2022,167.4007721,143.9779968,132.8693237,299.8660889,282.1166687
1/31/2022,171.7742462,149.5735016,134.8147888,302.5120239,312.2399902
2/1/2022,171.6071777,151.1934967,137.1468201,300.352478,310.4166565
2/2/2022,172.8160248,150.6125031,147.4654236,304.9244995,301.8866577
2/3/2022,169.92659,138.8455048,142.5731506,293.0469971,297.0466614
2/4/2022,169.6412201,157.6394958,142.7754364,297.6092224,307.7733459
2/7/2022,168.9228821,157.9355011,138.6982117,292.7551575,302.4466553
2/8/2022,172.0423126,161.4134979,138.8954926,296.2668457,307.3333435
2/9/2022,173.4691772,161.1894989,141.0805511,302.7357788,310.6666565
2/10/2022,169.3755035,159.0034943,138.1193085,294.1461792,301.5166626
2/11/2022,165.9510193,153.2935028,133.7974854,287.0061035,286.6666565
2/14/2022,166.1871796,155.1670074,135.0364838,286.9671936,291.9200134
2/15/2022,170.0348358,156.510498,136.1150818,292.2882385,307.4766541
2/16/2022,169.798645,158.1004944,137.2404938,291.946991,307.7966614
2/17/2022,166.1871796,154.6524963,132.0602722,283.3982239,292.1166687
2/18/2022,164.63237,152.6015015,129.9319916,280.6688843,285.6600037
2/22/2022,161.6999054,150.1974945,129.3446198,280.4641113,273.8433228
2/23/2022,157.5176849,144.8269958,127.1271515,273.2019958,254.6799927
2/24/2022,160.1450806,151.3580017,132.2117004,287.1608887,266.9233398
2/25/2022,162.2214661,153.7884979,133.9738312,289.8122864,269.956665
2/28/2022,162.4871216,153.5630035,134.5691681,291.2549744,290.1433411
3/1/2022,160.5977478,151.1419983,133.5772705,287.5118103,288.1233215
3/2/2022,163.9041748,152.0525055,134.0854492,292.6196594,293.2966614
3/3/2022,163.579422,147.8984985,133.415863,288.4573669,279.7633362
3/4/2022,160.5682526,145.6410065,131.4300385,282.5501099,279.4299927
3/7/2022,156.7599335,137.4530029,125.9220276,271.8762817,268.1933289
3/8/2022,154.9295959,136.0144958,126.645401,268.8934631,274.7999878
3/9/2022,160.3517151,139.279007,132.9380798,281.2244568,286.3233337
3/10/2022,155.9923706,146.8175049,131.9511719,278.3878174,279.4333191
3/11/2022,152.2628021,145.5245056,129.401413,273.0070496,265.1166687
3/14/2022,148.218338,141.8529968,125.4960632,269.4685974,255.456665
3/15/2022,152.6170654,147.3665009,128.7313232,279.9085083,267.2966614
3/16/2022,157.0453339,153.1040039,132.7990875,286.9659424,280.0766602
3/17/2022,158.0588531,157.2389984,133.3555756,287.7749329,290.5333252
3/18/2022,161.3653107,161.2505035,135.6338196,292.8536072,301.7966614
3/21/2022,162.7429962,161.4915009,135.6099091,291.6156616,307.0533447
3/22/2022,166.1281433,164.8890076,139.3628082,296.3920593,331.3266602
3/23/2022,167.4959869,163.4080048,137.776062,291.9372864,333.0366821
3/24/2022,171.2944336,163.6495056,141.0606537,296.4310303,337.9733276
3/25/2022,171.9340668,164.7734985,141.1612701,296.0216064,336.8800049
3/28/2022,172.8000488,168.9904938,140.9445801,302.8645935,363.9466553
3/29/2022,176.1064606,169.3150024,141.9907684,307.4558411,366.5233459
3/30/2022,174.9354401,166.3009949,141.4258118,305.9449158,364.6633301
3/31/2022,171.8258362,162.9974976,138.5652008,300.5348206,359.2000122
4/1/2022,171.5305786,163.5599976,139.6442719,301.6169128,361.5299988
4/4/2022,175.5947571,168.3464966,142.4550934,307.0269165,381.8166809
4/5/2022,172.2686462,164.0549927,140.0831909,303.0400696,363.7533264
4/6/2022,169.0901337,158.7559967,136.0547791,291.946991,348.5866699
4/7/2022,169.3952179,157.7845001,135.3976746,293.7698669,352.4200134
4/8/2022,167.3778992,154.460495,132.806076,289.480896,341.8299866
4/11/2022,163.1070709,151.121994,128.3582001,278.0661926,325.3099976
4/12/2022,164.9866486,150.7875061,127.2531967,274.9468994,328.9833374
4/13/2022,167.6829376,155.5410004,129.4248199,280.3666687,340.7900085
4/14/2022,162.6544189,151.7064972,126.2722549,272.7730408,328.3333435
4/18/2022,162.4379425,152.7850037,127.2153397,273.4456787,334.7633362
4/19/2022,164.7307739,158.1154938,129.5394135,278.1051636,342.7166748
4/20/2022,164.5634613,153.9980011,127.5775146,279.1384583,325.7333374
4/21/2022,163.7663879,148.2960052,124.3636703,273.7283325,336.2600098
4/22/2022,159.2102203,144.3500061,119.2033768,267.1193848,335.0166626
4/25/2022,160.2828217,146.0740051,122.6294556,273.6406555,332.6733398
4/26/2022,154.2997894,139.3910065,118.2214355,263.405426,292.1400146
4/27/2022,154.0734711,138.1670074,113.8816681,276.0776367,293.8366699
4/28/2022,161.0307465,144.5964966,118.0943909,282.3259888,292.5033264
4/29/2022,155.1362457,124.2815018,113.6973343,270.5213928,290.2533264
5/2/2022,155.4413147,124.5,116.1618958,277.2960815,300.980011
5/3/2022,156.9370422,124.2535019,116.9101944,274.6738892,303.0833435
5/4/2022,163.372757,125.9284973,121.8193893,282.6671448,317.5400085
5/5/2022,154.2702789,116.4069977,116.0846863,270.3556824,291.0933228
5/6/2022,154.9995422,114.7724991,115.3284225,267.8017273,288.5499878
5/9/2022,149.8552094,108.7890015,112.1046066,257.9076843,262.3699951
5/10/2022,152.2697144,108.8590012,113.9818039,262.7036438,266.6799927
5/11/2022,144.3758392,105.3720016,113.1921692,253.9792633,244.6666718
5/12/2022,140.4929657,106.9304962,112.436409,248.9104462,242.6666718
5/13/2022,144.977005,113.0550003,115.6313324,254.5349274,256.5299988
5/16/2022,143.4297638,110.8105011,114.0316315,254.9053802,241.456665
5/17/2022,147.0761261,115.3684998,116.0523071,260.091217,253.8699951
5/18/2022,138.7781982,107.1125031,111.4953156,248.2493591,236.6033325
5/19/2022,135.3585205,107.3190002,109.9852982,247.3309021,236.4733276
5/20/2022,135.595047,107.5910034,108.5146255,246.7642212,221.3000031
5/23/2022,141.0350189,107.5569992,111.0853043,254.6685791,224.9666595
5/24/2022,138.3248749,104.0999985,105.5872421,253.6622009,209.386673
5/25/2022,138.4825439,106.7750015,105.4228287,256.495636,219.6000061
5/26/2022,141.695282,111.0774994,107.4031601,259.7980652,235.9100037
5/27/2022,147.4703064,115.1464996,111.91082,266.9696045,253.2100067
5/31/2022,146.6819153,120.2095032,113.3510895,265.631134,252.7533264
6/1/2022,146.553772,121.6839981,113.4806213,266.1685181,246.7899933
6/2/2022,149.0175476,125.5110016,117.1976395,268.2788696,258.3333435
6/3/2022,143.27211,122.3499985,114.1272736,263.8235474,234.5166626
6/6/2022,144.0210571,124.7900009,116.3985519,262.5826721,238.2799988
6/7/2022,146.553772,123,116.7263489,266.2466431,238.886673
6/8/2022,145.8146667,121.1800003,116.7707062,264.2045593,241.8666687
6/9/2022,140.5718231,116.1500015,114.4207153,258.7135925,239.706665
6/10/2022,135.1417084,109.6500015,110.7599869,247.1843109,232.2299957
6/13/2022,129.967865,103.6699982,106.0082092,236.7005615,215.7366638
6/14/2022,130.8350525,102.3099976,106.33004,238.879425,220.8899994
6/15/2022,133.4663391,107.6699982,109.3680344,245.9825592,233
6/16/2022,128.1742249,103.6600037,105.6505127,239.3483734,213.1000061
6/17/2022,129.6524811,106.2200012,106.7565002,241.9668732,216.7599945
6/21/2022,133.8999939,108.6800003,111.1411057,247.9171295,237.0366669
6/22/2022,133.3875275,108.9499969,111.0848083,247.3211365,236.0866699
6/23/2022,136.2651672,112.4400024,111.836586,252.9196167,235.0700073
6/24/2022,139.6060486,116.4599991,117.5488739,261.5567932,245.706665
6/27/2022,139.6060486,113.2200012,115.4151077,258.8112488,244.9199982
